alpha beta mean_E_X mean_E_Y mean_E_max_X mean_E_max_Y time E_std_row
2.75 2.75 0.0005478070663255874 -0.0017092648203759317 0.4864362139917696 0.459330779054917 1879.3208734126808 2
3.0 2.5 0.0014547881214547888 -0.004970007044081118 0.2032237037037037 0.18966666666666665 1571.4640854718439 2
3.0 2.55 0.002704037370704039 -0.00509457605753902 0.27101024428684 0.25417613168724285 1637.0772098821847 2
3.0 2.6 0.0022081340599859143 -0.0020562785007229487 0.2586085693536674 0.22714331723027376 1698.2467258278393 2
3.0 2.65 0.0030368145923701443 -0.0012228524821117426 0.28896969696969693 0.29598683127572023 1765.6154460637624 2
3.0 2.7 0.004904163422681938 -0.0031768064360656947 0.4033170731707317 0.3874882154882155 1852.929680038747 2
3.0 2.75 0.00516457197938679 -0.006677195714232752 0.4245125125125125 0.40505305305305306 1933.8690297807398 2
3.25 2.5 0.003345271197123051 -0.004054721388054722 0.1792592592592593 0.17532444444444445 1619.5310552924175 2
3.25 2.55 0.0008337226115003871 -0.004453342231120012 0.23435851851851852 0.2074208754208754 1678.6367268153454 2
3.25 2.6 0.00184391799206614 -0.0019115411708004336 0.2705454545454546 0.2505802469135803 1745.4072043597025 2
3.25 2.65 0.002349905461016572 -0.003989470952433915 0.41125079365079364 0.39162751322751327 1840.6883788557586 2
3.25 2.7 0.0001545248952656348 -0.0006658510362214118 0.3710288065843621 0.3777239057239058 1898.3396343749362 2
3.25 2.75 0.0033446780113446798 -0.004055314573833094 0.42288888888888887 0.4315111111111111 1998.338489706393 2
3.5 2.5 0.0037854150446743067 -0.0023107551996440906 0.20264852607709752 0.2005925925925926 1653.484868622937 2
3.5 2.55 0.0006391576761947121 -0.004675193712230752 0.23466666666666666 0.21946074074074073 1721.4486126007773 2
3.5 2.6 0.0017104511919326711 -0.003510176843510176 0.29050399419026873 0.2592987654320988 1793.7338926899354 2
3.5 2.65 0.0020289919549178804 -0.003453824194564937 0.35184823848238483 0.3541607949412827 1883.393303315453 2
3.5 2.7 0.0015437659882104303 -0.0012519185852519204 0.25364251207729466 0.24631440329218107 1927.0612218104163 2
3.5 2.75 0.0024519334148963767 -0.001918066214362508 0.48303703703703704 0.4620689655172414 2059.6256830828 2
1.125 2.5 0.006135617098580061 0.0013337782226671099 0.14510836762688614 0.16202666666666665 1001.5285943203088 2
1.125 2.55 0.0008823638453268082 -0.004229118006895786 0.20118518518518516 0.20478632478632475 1037.55080467084 2
1.125 2.6 0.009519148778408038 -0.005683609535461386 0.2254610472541507 0.24515099715099714 1082.436040469183 2
1.125 2.65 0.004781373966559151 -0.0023706669632595555 0.2486874074074074 0.26627920227920227 1126.1639625486628 2
1.125 2.7 0.008078300522744969 -0.0044978311644978345 0.42610962962962956 0.4260148148148148 1185.789418630922 2
1.125 2.75 0.0015995254513773039 -0.005236940644348051 0.34532740740740736 0.3510595813204509 1224.9272721988586 2
1.375 2.5 0.0038032106180254334 -0.00018003188373558974 0.1699880525686977 0.1813237753882915 1095.592867431634 2
1.375 2.55 0.0014678382085789468 -0.004208356504652804 0.16161111111111112 0.15981344307270234 1131.4892824050028 2
1.375 2.6 0.001132095058020982 -0.001977977977977977 0.2601032547699214 0.26835978835978835 1179.47753138241 2
1.375 2.65 0.006241204167130092 -0.004631297964631295 0.3456987654320987 0.34669731800766285 1232.99527077681 2
1.375 2.7 0.0020485670856041213 -0.006257813368924484 0.4354567901234568 0.41847619047619056 1290.5590639010882 2
1.375 2.75 0.005022800578356133 -0.0009713417120824528 0.4478617283950617 0.4522469135802469 1343.0865482592105 2
1.625 2.5 0.0021345790234679096 -0.003915322730137543 0.19039651416122003 0.18077366255144037 1184.1623160192476 2
1.625 2.55 0.0026174322470618747 -0.003707707707707707 0.15923923923923924 0.1847592592592593 1224.8435789160067 2
1.625 2.6 0.004879842805768734 -0.002178474771067364 0.17793862433862437 0.1635 1271.2446546336018 2
1.625 2.65 0.004019723427130833 -0.001280391502613722 0.35158169934640526 0.35161391694725025 1337.970579904911 2
1.625 2.7 0.006287472657843028 -0.002406851295740185 0.45244444444444437 0.44487037037037036 1402.5640191665182 2
1.625 2.75 0.0018990842694546386 -0.0014969043117191235 0.4111604938271604 0.4349074074074074 1448.4562839567225 2
1.875 2.5 0.004669261854447036 -0.003697623549475407 0.17119341563786009 0.16159670781893004 1267.665741776448 2
1.875 2.55 0.0022253364475586686 -0.0026298891484076692 0.2110617283950617 0.19614814814814813 1314.9680278722299 2
1.875 2.6 0.0015674934193452724 -0.0013408964520075642 0.2446419753086419 0.2267654320987654 1364.6145097956198 2
1.875 2.65 0.00568716865013161 -0.0010448967486004536 0.3048888888888888 0.2933413413413413 1423.827177933727 2
1.875 2.7 0.0015722389055722354 -0.00296385274163052 0.3661121693121692 0.36630452674897124 1489.8907851854535 2
1.875 2.75 0.003768805842879917 -9.224038853668545e-05 0.5255308641975309 0.5191481481481481 1577.28326390699 2
2.125 2.5 0.0009138026915804683 -0.002216438660883106 0.19560233918128653 0.17125925925925925 1351.7350116027465 2
2.125 2.55 0.0018053609164720263 -0.004199458717977239 0.19960493827160494 0.1973402239448751 1393.7472979583954 2
2.125 2.6 0.001413265116968818 -0.0023125347569792026 0.23405925925925924 0.22482962962962963 1455.6570273509208 2
2.125 2.65 0.0010383717050383655 -0.0023101620138657225 0.4154666666666667 0.40782570806100216 1532.7916903738078 2
2.125 2.7 0.004660364067771475 -0.0019032365699032338 0.4291661918328585 0.42953650793650794 1594.231059274007 2
2.125 2.75 0.004280131983835685 -0.0029929188447706994 0.4510675381263617 0.45333333333333337 1662.6145922221724 2
2.375 2.5 0.0008811774737700642 -0.004806880955029101 0.23397979797979793 0.2312230452674897 1424.0940448879749 2
2.375 2.55 0.00036273310347384295 -0.00232143254365477 0.2589827160493827 0.2575366063738157 1478.8760180353179 2
2.375 2.6 0.005762503243984725 -0.0004439995551106655 0.32213333333333327 0.3166442721791559 1540.0242650343196 2
2.375 2.65 2.936269602936324e-05 -0.001120824528231937 0.3321212121212121 0.32332003798670467 1602.843973263801 2
2.375 2.7 0.004252252252252251 -0.003497719942164387 0.4210708994708995 0.4088296296296296 1678.4828090622323 2
2.375 2.75 0.0016618099581062519 5.36833129425756e-05 0.45829239766081864 0.45675925925925925 1756.6064021719974 2
2.625 2.5 0.0012797983168353522 -0.0011065880695510313 0.20222866344605475 0.1817304964539007 1485.4964790928461 2
2.625 2.55 0.005608868127386646 -0.0045897749601453335 0.28519162640901774 0.251093044263776 1550.8428438737385 2
2.625 2.6 -2.1058095132172692e-05 -0.003886849812775741 0.19672592592592592 0.18791919191919193 1604.6030669485692 2
2.625 2.65 0.0039034590145701257 -0.002833351870388909 0.24547504025764894 0.22464082687338502 1662.7554954288853 2
2.625 2.7 0.0024092240388536705 -0.0018563748934119317 0.41780471380471385 0.4145020576131688 1757.5359820714236 2
2.625 2.75 0.0008117747377006615 -0.0024430356282208127 0.5179169472502806 0.5014472934472936 1849.6662901224165 2
2.875 2.5 0.0022478775071367654 -0.0037462647833018206 0.2109412827461608 0.1858962962962963 1549.7986606630152 2
2.875 2.55 0.001855781707633559 -0.0012329366403440504 0.26847266313932977 0.27435748792270537 1609.4857508214805 2
2.875 2.6 0.002488710933155374 -0.0010626923219515861 0.2478641975308642 0.22395767195767194 1663.6598399200927 2
2.875 2.65 0.0026120935750565378 -0.00018240462684907568 0.4496535244922342 0.45386307519640845 1766.250826902204 2
2.875 2.7 0.00020613205798390754 -0.0016606235865495155 0.4302153316106805 0.4155703703703704 1832.3978157209779 2
2.875 2.75 0.0005768731694657618 -0.003528565602639678 0.4734705075445817 0.47759670781892993 1918.0840794460119 2
3.125 2.5 0.0030925740555370175 -0.002676157639120603 0.2352650689905592 0.2132910052910053 1596.2071630922967 2
3.125 2.55 0.0015241908575241922 -0.0031720609498387276 0.25181481481481477 0.22909876543209876 1662.4835101511399 2
3.125 2.6 0.0032361250139027915 -0.0005537389241092975 0.3005573192239859 0.30131887985546524 1733.9659654280476 2
3.125 2.65 0.0020722945167389586 -0.004340636933229528 0.3045146198830409 0.30769023569023574 1803.9682070165645 2
3.125 2.7 0.003405182960738515 -0.002886738590442297 0.37438518518518515 0.36794681861348527 1889.8800515798664 2
3.125 2.75 0.001337930523115707 0.0008805842879916952 0.3739956427015251 0.36820512820512824 1958.1825552200828 2
3.375 2.5 0.000807622437252066 0.00032773514254995557 0.1557248677248677 0.16941213553979514 1636.4434812777736 2
3.375 2.55 0.0009974418863307728 -0.000541875208541874 0.23885714285714282 0.24331078904991948 1699.6397141836994 2
3.375 2.6 0.0020046713380046694 -0.0001100359618878148 0.2065050505050505 0.21277872744539403 1766.561670981506 2
3.375 2.65 0.0032592592592592595 -0.004758832906981057 0.22808888888888887 0.25866666666666666 1840.8753744174587 2
3.375 2.7 0.002122715307900493 -0.001412078745412078 0.36053477868112016 0.3704539411206077 1930.2870240786262 2
3.375 2.75 0.0024768472175879567 -0.0015550365179994824 0.36266666666666664 0.3593925925925926 2006.9607017792398 2
0.25 0.0 0.0033879805731657523 0.0025237088940792602 0.05451851851851852 0.05698765432098759 167.07432752269796 2
0.25 0.25 0.005341934527119707 0.003736180625069507 0.05520987654320986 0.05718518518518512 189.59753427339868 2
0.25 0.5 0.0029769028287546743 0.004135394653913167 0.056493827160493816 0.05693121693121696 215.7533196768363 2
0.25 0.75 0.008025506988469946 0.0011095539984428808 0.05268148148148151 0.056444444444444464 246.19183036099602 2
0.25 1.0 0.005156860564267967 0.003376710043376707 0.0583164983164983 0.05635555555555558 281.86693041550166 2
0.25 1.25 0.001381233084936783 0.006944722500278053 0.05814814814814817 0.06505820105820105 323.3787419478624 2
0.25 1.5 0.009038075112149185 5.902198494790646e-05 0.06265527065527064 0.05807407407407409 372.54340444287413 2
0.25 1.75 0.01003403403403403 0.007296481666852038 0.06230936819172112 0.06381144781144782 431.0995761730209 2
0.25 2.0 0.018571163756348937 0.008958588217847476 0.06769726247987118 0.06627680311890839 501.2632363188689 2
0.25 2.25 0.01841100359618878 0.010970674378081783 0.07032996632996635 0.06955555555555555 588.225904433873 2
0.25 2.5 0.026919660401141878 -0.007578244911578247 0.09054814814814814 0.11209876543209875 696.3985662482851 2
0.25 2.75 0.024422348274200117 -0.042069625180736286 0.5227654320987654 0.599762962962963 883.7317266659203 2
0.25 3.0 0.01685448411374337 0.013068179290401521 0.8127407407407408 0.6578370370370372 1144.8555775173634 2
0.25 3.25 0.10441878915952993 -0.053930374819263716 0.8947160493827161 0.8911604938271606 1513.3596023264947 2
0.25 3.5 0.22310636562488417 0.0003870537203870431 0.9484444444444444 0.9448888888888889 2061.5079042861917 2
0.25 3.75 0.9466773440106773 0.8734622029436844 10.0 10.0 2980.5265344765426 2
0.5 0.0 0.0036715233752270707 0.000324176027879725 nan nan 187.14881139990928 2
0.5 0.25 0.002587772958143322 -0.00041671300930561133 nan nan 212.35504718801016 2
0.5 0.5 0.005676491306120931 0.004203611018425827 0.05125925925925934 0.055051851851851866 241.64886706205618 2
0.5 0.75 0.0028908908908908872 -0.001418603788974162 0.06251851851851857 0.06355555555555553 275.82670960322343 2
0.5 1.0 0.005592258925592256 0.0003336670003336636 0.055644444444444476 0.06014814814814819 315.47627681041484 2
0.5 1.25 0.010313424535646754 0.0012714937159381556 0.058142450142450154 0.05702057613168724 362.41886184001964 2
0.5 1.5 0.005712675638601558 0.00030578726875022814 0.06192592592592594 0.05877582846003898 417.17547408498217 2
0.5 1.75 0.008090757424090758 -0.0017235012790568357 0.06507407407407409 0.06391285403050112 483.178289254248 2
0.5 2.0 0.016108256404552698 0.004024468913357805 0.07081481481481482 0.06863492063492062 561.6274391963431 2
0.5 2.25 0.013432988544099652 -0.007734845957068179 0.07255555555555554 0.07508556832694764 657.7426057330738 2
0.5 2.5 0.013192748303859417 0.000885922959997034 0.12339094650205763 0.11789629629629632 780.1306058500159 2
0.5 2.75 0.009147221295369438 -0.007370036703370038 0.5580336700336701 0.542895622895623 975.8060020175878 2
0.5 3.0 0.01820872724576429 -0.02169191413635858 0.7602154882154881 0.7622626262626262 1251.3238899958112 2
0.5 3.25 0.01237711785859934 -0.02168657546435324 0.8683851851851851 0.8634074074074075 1606.1451388556545 2
0.5 3.5 0.011404293182070958 0.006904979053127205 0.9222962962962963 0.9170370370370371 2074.400089459288 2
0.5 3.75 -0.0030724057390724194 -0.005572683794906009 0.9557530864197531 0.9546666666666667 2704.3928714244985 2
0.5 4.0 0.1277766655544433 -0.05624676528380232 0.9758518518518519 0.9786666666666667 3640.6904336296216 2
0.5 4.25 0.04876906536165794 0.1892953694435176 nan nan 5334.911325613153 2
0.5 4.5 0.983494605716828 0.9342512883253624 10.0 10.0 7312.156063517015 2
0.5 4.75 0.9875063211359508 0.9543573202832463 10.0 10.0 9648.22318705935 2
0.5 5.0 0.9905458050643235 0.9677917917917919 10.0 10.0 12647.724890819447 2
0.5 5.25 0.9927376265154043 0.976486115745375 10.0 10.000000000000002 16495.69369655217 2
0.5 5.5 0.994440069699329 0.9824867830793756 10.0 10.0 21464.20317648353 2
0.5 5.75 0.9955896637378119 0.9869665220776332 10.0 10.0 27740.80572717978 2
0.5 6.0 0.9966621436251066 0.9901104067029993 10.000000000000002 10.000000000000002 35970.723135970904 2
0.75 0.0 0.004258777295814328 0.0020467875282690015 0.059555555555555584 0.05407407407407405 207.94033012720337 2
0.75 0.25 0.0034016238460682887 -0.00011774737700663916 0.05441975308641981 0.053629629629629694 235.97425514163416 2
0.75 0.5 0.004165647128610087 0.002698698698698691 0.052740740740740755 0.05688888888888888 268.49322878030137 2
0.75 0.75 0.004415971527082634 -0.0016861305750194692 0.05803174603174604 nan 306.4466974402508 2
0.75 1.0 0.00313943573202832 0.0020485670856041213 0.05837037037037034 0.059028806584362145 350.6957681572644 2
0.75 1.25 0.006512883253623994 -0.0025895525154784435 0.0608 0.058370370370370406 402.66495097398234 2
0.75 1.5 0.002876061246431615 -0.0049308567827086374 0.05803174603174604 0.06548148148148147 464.0789712512208 2
0.75 1.75 0.008027286545805064 0.0010864197530864189 0.06735282651072125 0.06558024691358026 536.8379359357178 2
0.75 2.0 0.005932747562377189 -0.0009950691432172943 0.08016161616161614 0.08215873015873014 624.1126971331714 2
0.75 2.25 0.0036857598339079803 0.004858488117747379 0.08097354497354495 0.10049185185185186 732.124196768473 2
0.75 2.5 0.0007666926185444699 0.0001729136543951351 0.09735265700483095 0.09550617283950615 866.1307801016259 2
0.75 2.75 0.00844726207689171 -0.0018818818818818826 0.508322440087146 0.5143877995642702 1079.9110394501313 2
0.75 3.0 0.008013643272902535 0.0015520705891076223 0.7636252723311548 0.7578148148148147 1383.431857889747 2
0.75 3.25 0.0046117228339450575 -0.018297705112519932 0.8609259259259259 0.8703133903133902 1759.180278467688 2
0.75 3.5 0.011064990916842767 -0.015759463166870578 0.9200790123456791 0.9145185185185184 2242.8655226212745 2
0.75 3.75 0.005465910354799247 0.008948504059615165 0.9516767676767676 0.9485291005291006 2841.8194340501273 2
0.75 4.0 -0.0006729692655618572 -0.009198828458087713 0.968711111111111 0.9723456790123457 3673.567662310584 2
0.75 4.25 0.018634041448856265 0.005132539947354763 0.9814979423868313 0.9826962962962963 4784.287443178522 2
0.75 4.5 0.06498973047121195 0.016466540614688767 0.9900246913580247 0.9895026455026456 6437.665385945249 2
0.75 4.75 0.13333185036888742 -0.05539198457716976 0.9934814814814814 0.9948641975308642 9018.885994546023 2
0.75 5.0 0.7657776294813331 -0.007597226856486085 nan nan 13064.392483964588 2
0.75 5.25 0.9943878693508323 0.9656225114002892 10.000000000000002 10.0 17513.9202118972 2
0.75 5.5 0.9957201646090534 0.9751644978311644 10.000000000000002 10.0 22882.058170257224 2
0.75 5.75 0.9967161235309382 0.9818514811107403 10.0 10.0 29863.40622823805 2
0.75 6.0 0.9974694694694695 0.9865400215029845 10.0 9.999999999999998 38796.68066744023 2
0.125 2.55 0.016602380157935703 0.05240648055462871 0.10077366255144032 0.13664197530864197 683.6021732092366 2
0.125 2.6 0.04075038000963927 0.039698661624587545 0.09684330484330483 0.09856790123456789 711.0666847653958 2
0.125 2.65 0.028139843547250968 -0.021458198939680418 0.1881481481481482 0.2738765432098765 747.401075224093 2
0.125 2.7 0.06167500834167499 -0.04251748044340637 0.3463703703703703 0.33748148148148144 788.9629057599358 2
0.25 2.55 0.01556193230267305 -0.009516182849516188 0.11782716049382717 0.10382570806100218 724.8075400127942 2
0.25 2.6 0.005414303192080975 -0.00022630037444852305 0.18116872427983538 0.2451358024691358 756.5154250695525 2
0.25 2.65 0.021691320950580205 -0.007144032921810696 0.16075213675213676 0.22296296296296297 786.4245421923621 2
0.25 2.7 0.025193489786082376 -0.01825558892225559 0.3457777777777778 0.4246913580246914 831.7494185260657 2
0.375 2.55 0.0069405701998294595 -0.01769740110480851 0.11396632996632997 0.10095238095238095 764.2644232021556 2
0.375 2.6 0.016400103807511213 -0.0036798279761242735 0.20050142450142447 0.20755555555555558 798.2416275443046 2
0.375 2.65 0.011771475178882588 0.0006261075890705512 0.26544855967078196 0.28603367003367003 834.7342950756765 2
0.375 2.7 0.00025833240648055425 -0.009049345641938236 0.4391111111111111 0.46777777777777774 878.8771126344049 2
0.5 2.55 0.011497423349275199 -0.000593482371260151 0.17837037037037037 0.18006349206349206 809.9951201274197 2
0.5 2.6 0.010220887554220886 0.009071886701516334 0.2758024691358025 0.2287581699346405 847.5166743881067 2
0.5 2.65 0.013305453601749897 -0.007346309272235202 0.3573602693602693 0.3485791245791246 881.2091068802341 2
0.5 2.7 0.005329477625773924 -0.008224224224224226 0.3546666666666667 0.3967946127946128 918.0968657905653 2
0.625 2.55 0.008559967374782188 -0.0034490787083379707 0.1788641975308642 0.20385185185185184 856.9771535749152 2
0.625 2.6 0.002625736847959065 0.0015811366922478035 0.1520697167755991 0.12539917695473252 883.7497519721434 2
0.625 2.65 0.016770251733214694 -0.0060276572869165474 0.207041394335512 0.2233086419753087 919.1171755441821 2
0.625 2.7 0.0012050569087606103 -0.004672820969117268 0.46243386243386253 0.4598941798941799 979.3615213935091 2
0.75 2.55 0.00756460163867571 0.0014257220183146132 0.1308727858293076 0.13911111111111116 897.5257595319175 2
0.75 2.6 0.01372602231861491 -0.001315389463537614 0.256156862745098 0.2599564270152505 938.1620852462765 2
0.75 2.65 0.001372335298261221 -0.009698290883476072 0.20802962962962965 0.2308148148148148 973.4530883712273 2
0.75 2.7 0.010191821451080708 -0.006447632818003189 0.44721568627450975 0.45307189542483667 1026.2340813003539 2
0.875 2.55 0.006464835205575948 -0.005164571979386795 0.19861728395061728 0.17702564102564106 950.2426082968934 2
0.875 2.6 0.00431987543098654 -0.004845438030623216 0.2096296296296296 0.20622222222222222 981.7560804229828 2
0.875 2.65 0.0055406517628739825 -0.004089719348978608 0.22565079365079366 0.19070814814814818 1021.3059097666403 2
0.875 2.7 0.0037373669966262553 -0.006503985466948428 0.41200000000000003 0.4190518518518519 1078.5204327844174 2
0.125 3.3 0.8817211285359433 0.7955460645831015 10.0 10.0 1704.515181894617 2
0.125 3.35 0.8899533607681757 0.8109807585363141 10.0 10.0 1807.5549686112533 2
0.125 3.4 0.8982781299818337 0.8293825677529381 10.0 10.0 1916.604258087776 2
0.125 3.45 0.9064083342601862 0.8454946798650502 10.0 10.0 2041.221458466867 2
0.125 3.5 0.9122405368331293 0.8570499388277167 10.0 10.0 2161.0988416961827 2
0.125 3.55 0.9185781336892447 0.8697381826270715 10.0 10.0 2292.1201003392966 2
0.125 3.6 0.9225803581359137 0.8809333778222668 10.0 10.0 2427.469112741366 2
0.25 3.3 0.054348570793015215 0.053570904237570896 0.9084444444444445 0.9160493827160495 1603.302821752858 2
0.25 3.35 -0.0005697549401253018 -0.1279878396915434 0.9164444444444444 0.9202962962962963 1695.1784246675609 2
0.25 3.4 0.1397014792570348 -0.11676179883587293 0.9194074074074075 0.9194074074074075 1808.4291599739215 2
0.25 3.45 0.040472769065361694 -0.042335372409446514 0.9318518518518519 0.9271111111111112 1920.3122223662244 2
0.25 3.5 0.15763704445185928 -0.1351730990249509 0.9401481481481482 0.9401481481481482 2054.153231763821 2
0.25 3.55 -0.11153523894264637 0.09645052459867277 nan nan 2217.291784447339 2
0.25 3.6 0.22690809327846362 -0.08750468987506024 nan nan 2378.1687528441244 2
0.375 3.3 0.010849071293515733 -0.019026730434137842 0.8928395061728396 0.8994567901234568 1639.6450973319184 2
0.375 3.35 0.056933674415155906 0.004386312238164084 0.9044740740740742 0.9057777777777778 1717.2596333922813 2
0.375 3.4 0.024138212286360428 0.009087309531753962 0.9198814814814815 0.9124938271604939 1815.0602158290158 2
0.375 3.45 0.013854150446743044 -0.044924035146257375 0.9247407407407406 0.9267555555555556 1923.6579230398177 2
0.375 3.5 0.04050717384050718 -0.021317613910206496 0.9303111111111111 0.9301925925925925 2023.5986720529436 2
0.375 3.55 0.04141830719608499 -0.0046941756571386144 0.9408888888888889 0.9434074074074073 2139.6566823489748 2
0.375 3.6 0.03485945204463725 -0.07263470878285697 0.947111111111111 0.9448888888888889 2270.758430323535 2
0.5 3.3 0.01997879360842325 -0.006840914989063141 0.8889876543209877 0.8827851851851852 1697.8189414323326 2
0.5 3.3 0.033829088347606874 -0.004195899603307009 0.8897777777777777 0.8893037037037038 1698.5730462829363 2
0.5 3.35 0.02380840099358618 -0.006857524190857526 0.8966255144032922 0.8872757201646091 1781.3474839107853 2
0.5 3.4 0.007483335187038896 -0.0014209765320876545 0.9100576131687244 0.9132839506172838 1872.9786225558018 2
0.5 3.45 0.0169440551662774 -0.016043599154710268 0.9114403292181069 0.9142716049382718 1965.8521376647618 2
0.5 3.5 0.016331294257220182 0.016331887442998565 0.9265185185185185 0.9209218106995886 2071.3250476792045 2
0.5 3.55 0.010908983057131198 -0.0313359285211137 0.9303703703703703 0.9299259259259259 2186.1428425927324 2
0.5 3.6 0.028133318503688866 -0.004811626441256063 0.9465820105820105 0.9345185185185185 2299.521314493564 2
0.625 3.3 0.0016066436807177537 0.0031412152893634396 0.8852193732193732 0.8738271604938271 1762.2926168390597 2
0.625 3.35 0.006317131946761577 -0.014537500463426393 0.8874985754985756 0.8833048433048432 1852.9162593513445 2
0.625 3.4 0.017514106699291886 -0.007877210543877213 0.9024045584045584 0.9021234567901234 1944.1710013563195 2
0.625 3.45 0.01709946984021058 -0.01294835576317058 0.9156740740740741 0.9020246913580247 2048.793819528483 2
0.625 3.5 0.02042546249953657 0.006877692507322133 0.9146074074074075 0.9143973063973064 2153.8213300871735 2
0.625 3.55 0.012172468765061357 -0.010806955103251402 0.9262716049382717 0.9265185185185185 2258.294317729189 2
0.625 3.6 0.016483149816483144 -0.006445260074889701 0.9296592592592592 0.9354612794612794 2370.644146700847 2
0.75 3.3 0.01436844251659067 -0.009092648203759315 0.8637827160493826 0.8661925925925925 1840.5281962285096 2
0.75 3.35 0.0136506877247618 0.0003449375301227115 0.8803386243386245 0.8772877492877493 1929.4057935919795 2
0.75 3.4 0.01329299670040411 0.003554665776888 0.9024501424501425 0.8928987654320988 2029.1473131026428 2
0.75 3.45 0.0017513810106402764 0.006211544878211547 0.9077135802469136 0.9023703703703704 2132.298240913129 2
0.75 3.5 0.020926111296481663 -0.0068593037481926395 0.9133198653198652 0.905989417989418 2226.665580364792 2
0.75 3.55 0.021727505283060836 -0.0058063989915841776 0.9256296296296297 0.922154882154882 2342.5738338977076 2
0.75 3.6 0.004143699254810367 0.006041300559819076 0.9265185185185185 0.9240987654320986 2453.243167877825 2
0.875 3.3 0.0018106995884773647 -0.00018418418418418879 0.8650864197530865 0.8644232804232804 1928.15487495994 2
0.875 3.35 -0.00011418826233641173 -0.0049670411151892645 0.8804148148148148 0.8782024691358026 2022.2452279167594 2
0.875 3.4 0.0020936492047603154 -0.011774441107774446 0.8930962962962963 0.9013004115226337 2126.2587518268515 2
0.875 3.45 0.017592407222036855 -0.0018551885218551886 0.9054586894586893 0.8969382716049382 2220.372928012541 2
0.875 3.5 0.01705142179216253 -0.006957772587402217 0.9137037037037037 0.9104338624338624 2331.709038936536 2
0.875 3.55 0.006894894894894891 -0.0014719905090275448 0.9201481481481482 0.9121139601139601 2451.937615401792 2
0.875 3.6 0.005808771734697662 -0.011136766396025656 0.9253333333333335 0.9304074074074073 2562.0602580909576 2
1.0 3.3 0.005868683498313126 -0.0004173061950839733 0.8681679012345679 0.8719604938271605 2021.2712031984531 2
1.0 3.35 0.007532569606643681 -0.0010929447966485004 0.884483950617284 0.8723485838779956 2117.0706055491733 2
1.0 3.4 0.0006148370592815064 -0.004373262151039933 0.886951566951567 0.8893468013468016 2223.061815281799 2
1.0 3.45 0.0011338746153560968 -0.004440292143995848 0.9007037037037037 0.9012910052910053 2325.5477522030574 2
1.0 3.5 0.008309642976309638 -0.01031579727876024 0.9050740740740741 0.9094603174603176 2431.5578416749945 2
1.0 3.55 0.008529714900085267 -0.004530456382308233 0.9216666666666666 0.9227407407407408 2559.2041229101724 2
1.0 3.6 0.012829718607496387 -0.0027289511733956193 0.9206549707602337 0.9263915343915344 2672.139645343591 2
1.125 3.35 0.010118266414562717 -0.0048246765283802345 0.8683950617283952 0.8654391534391536 2211.8768985976617 2
1.125 3.4 0.008386757127497872 0.00020969117265413662 0.8855637860082305 0.8854113060428849 2316.092814562556 2
1.125 3.45 0.0011119267415563689 -0.0005756867979090193 0.8945641025641026 0.894137566137566 2431.5757467737267 2
1.125 3.5 -0.0004582360137915699 0.0012661550439328206 0.9041481481481483 0.9086419753086421 2545.239379115746 2
1.125 3.55 0.0016446075705334898 0.0020189077966855707 0.9067089947089946 0.9078716049382718 2657.2774788805723 2
1.125 3.6 0.005362102843584327 -0.01203781559337115 0.9320211640211641 0.9257435897435898 2797.139112621036 2
1.125 3.65 0.002438290141993848 -0.009493641789938093 0.9262551440329219 0.9294156378600823 2922.5800797037446 2
1.125 3.7 0.008201089978867761 0.00020316612909205685 0.932037037037037 0.9387037037037037 3066.0085631838238 2
1.125 3.75 0.0009944759574389169 0.0025492158825492143 0.945185185185185 0.9393580246913581 3222.5395272797077 2
1.125 3.8 -0.0013865717569421284 -0.0023457531605679755 0.9477530864197531 0.9516444444444445 3363.431043827828 2
1.25 3.35 0.008999518036555071 -0.0019702665628591556 0.8628148148148149 0.8605584045584044 2298.1746760076344 2
1.25 3.4 0.007721795869944016 -0.002378378378378375 0.890775828460039 0.8920435729847495 2420.886005073219 2
1.25 3.45 0.008920624328031737 -0.003394505616727839 0.8913185185185185 0.8993504273504274 2541.4126424573446 2
1.25 3.5 0.006921588254921585 -0.0018842546249953661 0.8988246913580247 0.9093756613756614 2662.605358738109 2
1.25 3.55 0.0019779779779779743 -0.0009600711822934048 0.9138518518518518 0.9234962962962963 2787.5240748868464 2
1.25 3.6 0.0006314462610758897 -0.0017537537537537548 0.9184197530864197 0.9126913580246914 2905.7020354932874 2
1.25 3.65 -0.0009404960516071637 0.0010069328587847082 0.925 0.9293968253968253 3059.714489010414 2
1.25 3.7 0.0009689689689689672 -0.00253972491009528 0.9273804713804714 0.933350762527233 3194.495086060654 2
1.25 3.75 0.010444518592666737 -0.009455084714343972 0.9432727272727274 0.9385820105820107 3360.413072184678 2
1.25 3.8 0.010128350572795021 -0.0018640863085307555 0.9479215686274509 0.9450712250712251 3515.6760985747133 2
1.375 3.35 0.009604567530493453 -0.003920661402142883 0.8600435729847494 0.8682640901771338 2405.1978713418157 2
1.375 3.4 0.003652541430319208 -0.005452267081896711 0.8869728395061728 0.8801777777777778 2530.7195895158543 2
1.375 3.45 0.00908375041708375 -0.0038245653060467884 0.9018736383442265 0.8970740740740741 2656.0814091317666 2
1.375 3.5 0.009708968227486748 -0.001251325399473549 0.9017142857142859 0.8959407407407407 2772.384032365239 2
